Date/Time (UTC),RAAN,Inclination,Arg of Perigee,SMA,Eccentricity
9/25/2021 19:51,36.2046,90.4171,60.6066,11858.601,0.62144
9/25/2021 19:51,36.2046,90.4171,60.6066,11858.601,0.62144
9/28/2021 9:08,36.2138,90.4161,59.7523,11858.606,0.621518
9/28/2021 9:08,36.2138,90.4161,59.7523,11858.606,0.621518
9/30/2021 8:47,36.2207,90.4152,59.0881,11858.607,0.6215788
10/1/2021 18:50,36.2257,90.4145,58.6137,11858.607,0.6216253
10/1/2021 18:50,36.2257,90.4145,58.6137,11858.607,0.6216253
10/2/2021 15:15,36.2288,90.414,58.3289,11858.608,0.6216534
10/3/2021 18:29,36.2327,90.4133,57.9496,11858.609,0.6216928
10/4/2021 8:06,36.2346,90.4129,57.7598,11858.609,0.6217116
10/4/2021 14:55,36.2356,90.4128,57.6649,11858.609,0.6217211
10/6/2021 7:46,36.2412,90.4115,57.0956,11858.61,0.6217797
10/6/2021 14:35,36.2421,90.4113,57.0006,11858.61,0.6217899
10/6/2021 14:35,36.2421,90.4113,57.0006,11858.61,0.6217899
10/6/2021 21:23,36.2431,90.411,56.9059,11858.61,0.6217997
10/7/2021 11:00,36.2449,90.4106,56.7161,11858.61,0.6218197
10/8/2021 14:14,36.2487,90.4098,56.3362,11858.611,0.6218585
10/10/2021 7:05,36.2545,90.4085,55.7665,11858.612,0.621918
10/10/2021 13:54,36.2555,90.4083,55.6717,11858.612,0.6219289
10/11/2021 3:31,36.2574,90.4078,55.4818,11858.612,0.6219498
10/12/2021 13:33,36.2625,90.4067,55.0069,11858.612,0.6219995
10/12/2021 13:33,36.2625,90.4067,55.0069,11858.612,0.6219995
10/14/2021 13:13,36.2694,90.4052,54.3419,11858.61,0.6220679
10/15/2021 9:39,36.2724,90.4044,54.057,11858.608,0.6220956
10/15/2021 9:39,36.2724,90.4044,54.057,11858.608,0.6220956
10/16/2021 12:53,36.2764,90.4036,53.6769,11858.607,0.6221316
10/16/2021 19:41,36.2775,90.4034,53.582,11858.606,0.622141
10/18/2021 5:44,36.2827,90.4023,53.1068,11858.604,0.6221826
10/18/2021 12:32,36.2837,90.4021,53.0117,11858.603,0.6221909
10/18/2021 19:21,36.2848,90.4019,52.9166,11858.603,0.6221993
10/20/2021 5:23,36.2901,90.401,52.4411,11858.602,0.6222389
10/20/2021 19:00,36.2923,90.4006,52.2509,11858.602,0.6222548
10/20/2021 19:00,36.2923,90.4006,52.2509,11858.602,0.6222548
10/22/2021 5:03,36.2977,90.3995,51.7753,11858.604,0.622293
10/24/2021 4:43,36.3053,90.3981,51.1091,11858.61,0.6223444
10/24/2021 4:43,36.3053,90.3981,51.1091,11858.61,0.6223444
10/24/2021 11:31,36.3065,90.3978,51.0137,11858.61,0.6223511
10/26/2021 4:22,36.3129,90.3966,50.4426,11858.616,0.6223969
10/27/2021 7:36,36.3173,90.3958,50.0618,11858.62,0.6224279
10/27/2021 7:36,36.3173,90.3958,50.0618,11858.62,0.6224279
10/29/2021 7:16,36.325,90.3945,49.3955,11858.625,0.622488
10/31/2021 6:56,36.3326,90.3929,48.7293,11858.629,0.6225492
10/31/2021 6:56,36.3326,90.3929,48.7293,11858.629,0.6225492
11/2/2021 6:35,36.3399,90.3911,48.0632,11858.627,0.6226108
11/4/2021 13:03,36.3483,90.389,47.3011,11858.609,0.6226807
11/4/2021 13:03,36.3483,90.389,47.3011,11858.609,0.6226807
11/6/2021 12:43,36.3556,90.3871,46.6344,11858.619,0.6227469
11/6/2021 19:32,36.3567,90.3867,46.5391,11858.618,0.6227572
11/8/2021 12:23,36.363,90.3853,45.9679,11858.617,0.6228149
11/10/2021 12:02,36.3705,90.3836,45.301,11858.616,0.6228808
11/12/2021 11:42,36.3781,90.3819,44.6338,11858.613,0.6229413
11/12/2021 11:42,36.3782,90.3818,44.6336,11858.612,0.6229412
11/14/2021 11:21,36.3859,90.3803,43.9661,11858.61,0.6229962
11/14/2021 11:21,36.3859,90.3803,43.9661,11858.61,0.6229962
11/16/2021 11:01,36.3939,90.379,43.2981,11858.604,0.6230483
11/18/2021 3:52,36.4008,90.3779,42.7252,11858.598,0.6230922
11/18/2021 10:41,36.402,90.3777,42.6298,11858.597,0.6230999
11/20/2021 10:20,36.4098,90.3763,41.9605,11858.592,0.6231472
11/20/2021 10:20,36.4098,90.3763,41.9605,11858.592,0.6231472
11/25/2021 12:54,36.4301,90.3732,40.2404,11858.6,0.6232787
11/26/2021 2:31,36.4323,90.3729,40.05,11858.603,0.623297
11/26/2021 16:08,36.4346,90.3725,39.8588,11858.605,0.6233137
11/27/2021 12:33,36.4378,90.372,39.5728,11858.609,0.6233375
11/28/2021 15:47,36.4421,90.3712,39.1911,11858.612,0.6233702
11/28/2021 15:47,36.4421,90.3711,39.1909,11858.613,0.6233711
11/30/2021 8:38,36.4484,90.3698,38.6184,11858.615,0.6234206
11/30/2021 22:15,36.4503,90.3694,38.4279,11858.616,0.6234363
11/30/2021 22:15,36.4504,90.3693,38.4275,11858.614,0.623437
12/3/2021 4:43,36.4586,90.3678,37.6644,11858.611,0.6235044
12/3/2021 4:43,36.4586,90.3678,37.6644,11858.611,0.6235044
12/3/2021 18:20,36.4607,90.3675,37.4737,11858.609,0.6235224
12/4/2021 21:35,36.465,90.3669,37.092,11858.606,0.6235582
12/5/2021 4:23,36.466,90.3667,36.9965,11858.605,0.6235672
12/7/2021 4:03,36.4734,90.3657,36.3285,11858.598,0.6236301
12/7/2021 10:51,36.4745,90.3655,36.2331,11858.597,0.6236388
12/9/2021 10:31,36.4817,90.3643,35.5649,11858.591,0.6236971
12/9/2021 10:31,36.4817,90.3643,35.5649,11858.591,0.6236971
12/11/2021 10:10,36.489,90.3632,34.8964,11858.588,0.6237498
12/13/2021 3:01,36.4953,90.3625,34.3229,11858.587,0.623792
12/13/2021 9:50,36.4963,90.3624,34.2273,11858.586,0.6237989
12/15/2021 9:29,36.5038,90.3619,33.558,11858.583,0.6238466
12/15/2021 9:29,36.5038,90.3619,33.558,11858.583,0.6238466
12/17/2021 9:09,36.5112,90.3612,32.8888,11858.577,0.6238935
12/19/2021 2:00,36.5174,90.3606,32.3154,11858.571,0.623933
12/19/2021 8:49,36.5185,90.3606,32.2199,11858.569,0.6239396
12/21/2021 8:28,36.5256,90.3602,31.5507,11858.559,0.6239859
12/21/2021 8:28,36.5256,90.3602,31.5507,11858.559,0.6239859
12/23/2021 1:19,36.5317,90.3603,30.9773,11858.552,0.6240269
12/24/2021 11:22,36.5366,90.3603,30.4984,11858.549,0.6240613
12/25/2021 0:59,36.5386,90.3602,30.3077,11858.549,0.6240738
12/26/2021 11:01,36.5435,90.3598,29.8309,11858.548,0.6241082
12/27/2021 0:38,36.5453,90.3596,29.6402,11858.549,0.6241217
12/28/2021 3:52,36.5492,90.3594,29.2586,11858.547,0.624149
12/28/2021 3:52,36.5492,90.3594,29.2586,11858.547,0.624149
12/29/2021 0:18,36.552,90.3592,28.9725,11858.547,0.6241694
12/30/2021 10:21,36.5565,90.3588,28.4958,11858.546,0.624203
12/30/2021 10:21,36.5565,90.3588,28.4958,11858.546,0.624203
12/30/2021 23:58,36.5584,90.3587,28.305,11858.546,0.6242176
1/1/2022 23:37,36.5648,90.3585,27.6377,11858.54,0.6242675
1/1/2022 23:37,36.5648,90.3585,27.6377,11858.54,0.6242675
1/4/2022 12:54,36.5729,90.3581,26.7804,11858.526,0.6243291
1/4/2022 12:54,36.5729,90.3581,26.7804,11858.526,0.6243291
1/5/2022 2:31,36.5748,90.3581,26.5897,11858.521,0.6243414
1/6/2022 12:33,36.5791,90.3579,26.1131,11858.51,0.6243714
1/7/2022 2:10,36.581,90.3578,25.9222,11858.506,0.6243818
1/7/2022 2:10,36.581,90.3578,25.9222,11858.506,0.6243818
1/8/2022 12:13,36.5853,90.3577,25.4451,11858.497,0.6244084
1/9/2022 1:50,36.5872,90.3577,25.2541,11858.494,0.6244177
1/11/2022 1:29,36.5936,90.3579,24.5857,11858.49,0.6244517
1/11/2022 8:18,36.5946,90.358,24.4901,11858.49,0.6244567
1/12/2022 11:32,36.5984,90.3582,24.1082,11858.489,0.6244757
1/13/2022 7:57,36.6012,90.3585,23.8215,11858.489,0.6244903
1/15/2022 7:37,36.6075,90.3587,23.153,11858.488,0.6245215
1/15/2022 14:25,36.6084,90.3587,23.0575,11858.487,0.624526
1/15/2022 14:25,36.6084,90.3587,23.0575,11858.487,0.624526
1/17/2022 7:17,36.6138,90.3591,22.4847,11858.483,0.6245515
1/17/2022 14:05,36.6146,90.3592,22.3893,11858.483,0.624556
1/19/2022 0:08,36.6191,90.3596,21.9123,11858.477,0.6245764
1/19/2022 6:56,36.62,90.3595,21.8169,11858.475,0.6245801
1/19/2022 13:45,36.6208,90.3596,21.7216,11858.473,0.6245842
1/20/2022 3:22,36.6226,90.3598,21.531,11858.472,0.6245925
1/21/2022 6:36,36.6261,90.3601,21.1497,11858.466,0.6246068
1/21/2022 6:36,36.6261,90.3601,21.1497,11858.466,0.6246068
1/21/2022 13:24,36.6269,90.3602,21.0546,11858.465,0.6246107
1/22/2022 23:27,36.6313,90.3604,20.5782,11858.457,0.6246277
1/23/2022 13:04,36.6328,90.3604,20.388,11858.454,0.6246332
1/23/2022 13:04,36.6328,90.3604,20.388,11858.454,0.6246332
1/24/2022 23:06,36.6371,90.3605,19.9119,11858.449,0.6246487
1/26/2022 22:46,36.643,90.3608,19.2454,11858.439,0.6246715
1/26/2022 22:46,36.643,90.3608,19.2454,11858.439,0.6246715
1/27/2022 12:23,36.6446,90.3609,19.0552,11858.437,0.6246775
1/28/2022 2:00,36.6464,90.361,18.8647,11858.435,0.6246835
1/28/2022 8:48,36.647,90.3611,18.7696,11858.434,0.6246868
1/29/2022 12:02,36.6504,90.3611,18.3891,11858.426,0.624698
1/29/2022 12:02,36.6504,90.3611,18.3891,11858.426,0.624698
1/30/2022 22:05,36.6547,90.3613,17.9132,11858.415,0.6247116
1/31/2022 11:42,36.6563,90.3615,17.7231,11858.405,0.6247173
2/1/2022 1:19,36.658,90.3615,17.5326,11858.401,0.6247214
2/1/2022 1:19,36.658,90.3615,17.5326,11858.401,0.6247214
2/1/2022 21:44,36.6605,90.3616,17.2471,11858.395,0.6247272
2/2/2022 11:21,36.6621,90.3617,17.0568,11858.387,0.6247311
2/4/2022 11:01,36.668,90.362,16.3899,11858.357,0.6247406
2/4/2022 11:01,36.668,90.362,16.3899,11858.357,0.6247406
2/5/2022 0:38,36.6699,90.3622,16.1991,11858.343,0.6247432
2/6/2022 10:40,36.6742,90.3626,15.7223,11858.323,0.6247494
2/6/2022 17:29,36.6751,90.3625,15.6269,11858.319,0.6247485
2/6/2022 17:29,36.6751,90.3625,15.6269,11858.319,0.6247485
2/7/2022 7:06,36.6768,90.3628,15.4361,11858.312,0.6247507
2/7/2022 13:54,36.6778,90.3629,15.3407,11858.308,0.6247517
2/8/2022 10:20,36.6805,90.3633,15.0545,11858.297,0.6247545
2/8/2022 23:57,36.6824,90.3634,14.8635,11858.293,0.6247555
2/8/2022 23:57,36.6824,90.3634,14.8635,11858.293,0.6247555
2/9/2022 13:34,36.6842,90.3636,14.6727,11858.284,0.6247574
2/10/2022 23:36,36.6888,90.364,14.1954,11858.272,0.6247598
2/12/2022 9:39,36.6933,90.3646,13.7183,11858.265,0.6247619
2/12/2022 9:39,36.6933,90.3646,13.7183,11858.265,0.6247619
2/12/2022 23:16,36.6951,90.3647,13.5274,11858.264,0.6247621
2/14/2022 9:18,36.6998,90.3654,13.0505,11858.261,0.6247627
2/14/2022 22:55,36.7016,90.3653,12.8597,11858.26,0.624761
2/15/2022 5:44,36.7026,90.3657,12.7644,11858.26,0.6247617
2/15/2022 12:32,36.7035,90.3659,12.6691,11858.26,0.6247611
2/16/2022 8:58,36.7062,90.3662,12.3833,11858.256,0.6247591
2/16/2022 22:35,36.7082,90.3664,12.1926,11858.252,0.624758
2/17/2022 5:23,36.7091,90.3665,12.0973,11858.252,0.6247573
2/17/2022 12:12,36.7099,90.3667,12.0022,11858.251,0.6247559
2/18/2022 8:37,36.7127,90.3669,11.7164,11858.247,0.624752
2/18/2022 22:14,36.7147,90.3669,11.5258,11858.244,0.6247496
2/19/2022 11:51,36.7164,90.3668,11.3354,11858.238,0.6247462
2/19/2022 11:51,36.7164,90.3668,11.3354,11858.238,0.6247462
2/19/2022 18:40,36.7173,90.3668,11.2402,11858.238,0.6247444
2/20/2022 21:54,36.7212,90.367,10.8593,11858.228,0.6247389
2/21/2022 11:31,36.723,90.3673,10.6689,11858.221,0.6247355
2/22/2022 7:56,36.7259,90.3675,10.3833,11858.211,0.6247306
2/22/2022 7:56,36.7259,90.3675,10.3833,11858.211,0.6247306
2/22/2022 21:33,36.7278,90.3676,10.1928,11858.207,0.6247278
2/23/2022 11:10,36.7297,90.3678,10.0025,11858.201,0.6247246
2/24/2022 21:13,36.7345,90.3682,9.5263,11858.186,0.6247162
2/24/2022 21:13,36.7345,90.3682,9.5263,11858.186,0.6247162
2/25/2022 17:38,36.7374,90.3685,9.2409,11858.176,0.6247106
2/26/2022 0:27,36.7383,90.3686,9.1457,11858.173,0.6247087
2/26/2022 20:52,36.7413,90.3688,8.86,11858.163,0.6247027
2/27/2022 3:41,36.7422,90.3689,8.7649,11858.157,0.6247003
2/27/2022 3:41,36.7422,90.3689,8.7649,11858.157,0.6247003
2/28/2022 6:55,36.7462,90.3693,8.384,11858.142,0.624691
2/28/2022 20:32,36.7482,90.3694,8.1935,11858.137,0.6246865
3/1/2022 10:08,36.7502,90.3696,8.003,11858.128,0.6246809
3/1/2022 10:08,36.7502,90.3696,8.003,11858.128,0.6246809
3/2/2022 20:11,36.7552,90.3699,7.5263,11858.112,0.6246669
3/2/2022 20:11,36.7551,90.3699,7.5263,11858.111,0.6246664
3/3/2022 23:25,36.7593,90.3703,7.1448,11858.094,0.6246554
3/3/2022 23:25,36.7592,90.3704,7.1448,11858.092,0.624655
3/4/2022 19:50,36.7624,90.3706,6.8584,11858.082,0.6246462
3/5/2022 2:39,36.7634,90.3707,6.763,11858.07,0.6246431
3/6/2022 5:53,36.7676,90.3712,6.3811,11858.047,0.6246309
3/6/2022 5:53,36.7676,90.3712,6.3811,11858.047,0.6246309
3/6/2022 12:41,36.7686,90.3713,6.2855,11858.045,0.624628
3/7/2022 9:07,36.7718,90.3715,5.9991,11858.028,0.6246186
3/8/2022 5:32,36.7751,90.3719,5.7125,11858.013,0.6246095
3/8/2022 12:21,36.7762,90.372,5.6169,11858.007,0.6246065
3/8/2022 12:21,36.7762,90.372,5.6169,11858.007,0.6246065
3/9/2022 8:46,36.7796,90.3723,5.3304,11857.99,0.6245974
3/9/2022 22:23,36.7818,90.3725,5.1392,11857.985,0.6245909
3/10/2022 5:12,36.7829,90.3727,5.0436,11857.977,0.6245877
3/11/2022 8:26,36.7874,90.3731,4.6615,11857.957,0.624574
3/11/2022 8:26,36.7874,90.3731,4.6615,11857.957,0.624574
3/11/2022 22:03,36.7896,90.3734,4.4704,11857.946,0.6245675
3/12/2022 11:40,36.7918,90.3737,4.2793,11857.937,0.6245603
3/12/2022 18:28,36.7929,90.3738,4.1838,11857.937,0.6245566
3/13/2022 8:05,36.7952,90.3741,3.9927,11857.926,0.6245491
3/13/2022 21:42,36.7975,90.3744,3.8018,11857.92,0.6245405
3/13/2022 21:42,36.7975,90.3744,3.8018,11857.92,0.6245405
3/14/2022 11:19,36.7997,90.3746,3.6107,11857.916,0.624532
3/15/2022 21:21,36.8054,90.3752,3.1334,11857.907,0.6245094
3/16/2022 4:10,36.8066,90.3753,3.0379,11857.906,0.6245042
3/16/2022 4:10,36.8066,90.3753,3.038,11857.906,0.6245048
3/16/2022 17:47,36.8089,90.3755,2.847,11857.904,0.6244941
3/17/2022 21:01,36.8135,90.3759,2.4654,11857.903,0.6244739
3/18/2022 3:49,36.8147,90.3759,2.3699,11857.9,0.6244671
3/19/2022 7:03,36.8194,90.3763,1.9883,11857.898,0.6244457
3/19/2022 7:03,36.8194,90.3763,1.9883,11857.898,0.6244457
3/19/2022 20:40,36.8218,90.3765,1.7974,11857.897,0.6244357
3/20/2022 10:17,36.8242,90.3766,1.6065,11857.894,0.6244242
3/21/2022 20:20,36.8301,90.3772,1.1297,11857.889,0.6243985
3/21/2022 20:20,36.8301,90.3772,1.1297,11857.889,0.6243985
3/22/2022 9:57,36.8326,90.3774,0.9389,11857.883,0.6243878
3/23/2022 6:22,36.8362,90.3779,0.6529,11857.875,0.624372
3/23/2022 19:59,36.8386,90.3781,0.4622,11857.87,0.6243623
3/24/2022 2:48,36.8398,90.3784,0.3668,11857.866,0.6243573
3/24/2022 9:36,36.8411,90.3786,0.2715,11857.863,0.6243518
3/25/2022 6:02,36.8448,90.3792,359.9854,11857.851,0.6243356
3/25/2022 12:50,36.846,90.3793,359.8901,11857.847,0.6243306
3/26/2022 9:15,36.8497,90.3796,359.604,11857.836,0.6243144
3/26/2022 9:15,36.8497,90.3796,359.604,11857.836,0.6243144
3/27/2022 5:41,36.8534,90.3799,359.3179,11857.824,0.6242976
3/27/2022 19:18,36.8558,90.3799,359.1272,11857.813,0.6242869
3/28/2022 8:55,36.8583,90.38,358.9364,11857.801,0.6242758
3/28/2022 15:43,36.8596,90.3801,358.8408,11857.796,0.6242701
3/28/2022 15:43,36.8596,90.3801,358.8408,11857.796,0.6242701
3/29/2022 18:57,36.8645,90.3806,358.4591,11857.771,0.6242485
3/30/2022 8:34,36.8671,90.3807,358.268,11857.756,0.6242376
3/30/2022 22:11,36.8697,90.381,358.077,11857.743,0.6242268
3/31/2022 5:00,36.8709,90.3812,357.9815,11857.736,0.6242214
3/31/2022 18:37,36.8734,90.3815,357.7906,11857.725,0.6242111
4/1/2022 8:14,36.8761,90.3818,357.5994,11857.716,0.6242007
4/2/2022 4:39,36.88,90.3822,357.3128,11857.697,0.6241852
4/2/2022 18:16,36.8825,90.3825,357.1219,11857.686,0.6241749
4/3/2022 14:41,36.8865,90.383,356.835,11857.668,0.6241595
4/4/2022 4:18,36.8891,90.3833,356.6437,11857.655,0.6241492
4/4/2022 17:55,36.8918,90.3836,356.4526,11857.643,0.6241391
4/4/2022 17:55,36.8918,90.3836,356.4526,11857.643,0.6241391
4/5/2022 21:09,36.8971,90.3843,356.0702,11857.617,0.6241184
4/7/2022 0:23,36.9024,90.3848,355.6878,11857.592,0.6240984
4/7/2022 14:00,36.905,90.3851,355.4968,11857.576,0.6240877
4/7/2022 20:49,36.9063,90.3853,355.4013,11857.571,0.624083
4/8/2022 10:26,36.909,90.3857,355.2099,11857.56,0.6240723
4/8/2022 17:14,36.9102,90.3859,355.1145,11857.552,0.6240668
4/9/2022 6:51,36.913,90.3862,354.9232,11857.54,0.6240559
4/10/2022 16:53,36.9195,90.3872,354.4456,11857.509,0.6240261
4/10/2022 16:53,36.9195,90.3872,354.4456,11857.509,0.6240261
4/11/2022 6:30,36.9223,90.3875,354.2543,11857.501,0.624013
4/11/2022 20:07,36.9249,90.3879,354.0633,11857.495,0.6239996
4/11/2022 20:07,36.9248,90.3879,354.0634,11857.493,0.6240002
4/12/2022 16:33,36.9289,90.3884,353.7769,11857.476,0.6239794
4/12/2022 23:21,36.9303,90.3885,353.6811,11857.474,0.623972
4/13/2022 6:10,36.9317,90.3887,353.5856,11857.471,0.6239648
4/13/2022 19:47,36.9343,90.3891,353.3948,11857.466,0.623951
4/14/2022 9:23,36.9371,90.3893,353.2035,11857.46,0.6239366
4/15/2022 5:49,36.9411,90.3898,352.917,11857.454,0.6239149
4/15/2022 5:49,36.9411,90.3898,352.917,11857.454,0.6239149
4/16/2022 9:03,36.9465,90.3903,352.5349,11857.448,0.6238874
4/17/2022 19:05,36.9532,90.3914,352.0578,11857.446,0.6238522
4/17/2022 19:05,36.9532,90.3914,352.0578,11857.446,0.6238522
4/18/2022 1:54,36.9546,90.3916,351.9623,11857.445,0.6238451
4/18/2022 15:31,36.9574,90.392,351.7714,11857.445,0.6238311
4/18/2022 22:19,36.9588,90.3922,351.6759,11857.444,0.6238242
4/20/2022 1:33,36.9643,90.393,351.2943,11857.443,0.6237968
4/20/2022 1:33,36.9643,90.393,351.2943,11857.443,0.6237968
4/21/2022 4:47,36.9698,90.3938,350.913,11857.439,0.6237691
4/22/2022 8:01,36.9753,90.3946,350.5316,11857.432,0.6237414
4/22/2022 8:01,36.9753,90.3946,350.5316,11857.432,0.6237414
4/22/2022 14:49,36.9767,90.3948,350.4362,11857.431,0.6237344
4/24/2022 21:17,36.9876,90.3962,349.6734,11857.412,0.6236801
4/24/2022 21:17,36.9876,90.3962,349.6734,11857.412,0.6236801
4/25/2022 17:42,36.9917,90.3968,349.3873,11857.404,0.6236605
4/26/2022 0:31,36.9933,90.3969,349.2917,11857.401,0.6236543
4/26/2022 20:56,36.9973,90.3976,349.0057,11857.385,0.6236349
4/28/2022 6:59,37.0044,90.3986,348.5285,11857.364,0.6236056
4/28/2022 6:59,37.0044,90.3986,348.5285,11857.364,0.6236056
4/29/2022 10:12,37.01,90.3995,348.1468,11857.352,0.6235821
4/29/2022 17:01,37.0112,90.3998,348.0516,11857.35,0.6235749
4/29/2022 23:49,37.0128,90.3999,347.956,11857.348,0.62357
4/30/2022 13:26,37.0156,90.4004,347.7652,11857.341,0.6235586
4/30/2022 13:26,37.0156,90.4004,347.7652,11857.341,0.6235586
5/1/2022 16:40,37.0211,90.4014,347.3838,11857.328,0.6235342
5/2/2022 6:17,37.0241,90.4018,347.1929,11857.323,0.6235234
5/2/2022 19:54,37.0267,90.4023,347.0022,11857.317,0.6235108
5/2/2022 19:54,37.0267,90.4023,347.0022,11857.317,0.6235108
5/3/2022 2:43,37.0283,90.4024,346.9066,11857.315,0.6235061
5/3/2022 16:20,37.0309,90.4029,346.716,11857.31,0.6234935
5/4/2022 5:56,37.0338,90.4033,346.525,11857.303,0.6234831
5/5/2022 9:10,37.0394,90.4043,346.1434,11857.286,0.6234592
5/5/2022 15:59,37.0406,90.4046,346.0483,11857.283,0.6234523
5/5/2022 15:59,37.0406,90.4046,346.0483,11857.283,0.6234523
5/7/2022 2:01,37.0476,90.4059,345.5713,11857.267,0.6234213
5/7/2022 15:38,37.0503,90.4067,345.3806,11857.262,0.6234091
5/8/2022 5:15,37.053,90.4072,345.19,11857.253,0.6233952
5/8/2022 5:15,37.053,90.4072,345.19,11857.253,0.6233952
5/8/2022 18:52,37.0557,90.4077,344.9994,11857.246,0.6233805
5/9/2022 15:17,37.0596,90.4085,344.7135,11857.235,0.6233581
5/10/2022 4:54,37.0624,90.409,344.5228,11857.228,0.6233427
5/11/2022 8:08,37.0678,90.4099,344.1415,11857.212,0.6233115
5/11/2022 8:08,37.0678,90.4099,344.1415,11857.212,0.6233115
5/11/2022 14:57,37.069,90.4102,344.0462,11857.207,0.6233035
5/12/2022 11:22,37.0731,90.411,343.7602,11857.195,0.6232796
5/13/2022 14:36,37.0784,90.4121,343.3789,11857.182,0.6232485
5/13/2022 14:36,37.0784,90.4121,343.3789,11857.182,0.6232485
5/14/2022 4:13,37.0811,90.4127,343.1884,11857.176,0.623233
5/14/2022 17:50,37.0836,90.4133,342.9979,11857.17,0.6232171
5/15/2022 7:27,37.0863,90.414,342.8072,11857.163,0.623202
5/16/2022 3:52,37.0902,90.4148,342.5215,11857.161,0.6231785
5/16/2022 3:52,37.0902,90.4148,342.5215,11857.161,0.6231785
5/17/2022 0:17,37.0942,90.4157,342.2359,11857.157,0.6231552
5/18/2022 10:20,37.1007,90.4173,341.7601,11857.153,0.6231155
5/18/2022 10:20,37.1007,90.4173,341.7601,11857.153,0.6231155
5/18/2022 23:57,37.1032,90.418,341.5698,11857.15,0.6230986
5/19/2022 13:33,37.1059,90.4186,341.3795,11857.148,0.6230827
5/20/2022 23:36,37.1124,90.4195,340.904,11857.147,0.6230419
5/20/2022 23:36,37.1124,90.4195,340.904,11857.147,0.6230419
5/21/2022 6:24,37.1138,90.4196,340.8088,11857.145,0.6230346
5/21/2022 20:01,37.1164,90.4203,340.6185,11857.145,0.6230189
5/22/2022 16:27,37.1202,90.4208,340.3331,11857.142,0.6229955
5/23/2022 6:03,37.1229,90.4211,340.1428,11857.145,0.6229819
5/23/2022 6:03,37.1229,90.4211,340.1428,11857.145,0.6229819
5/24/2022 9:17,37.1281,90.4221,339.7622,11857.145,0.6229532
5/24/2022 16:06,37.1293,90.4223,339.6671,11857.143,0.6229457
5/26/2022 2:08,37.1359,90.4236,339.1913,11857.142,0.6229123
5/26/2022 2:08,37.1359,90.4236,339.1913,11857.142,0.6229123
5/26/2022 22:33,37.1399,90.4252,338.906,11857.141,0.6228893
5/27/2022 12:10,37.1426,90.4252,338.7158,11857.14,0.6228776
5/28/2022 1:47,37.1452,90.4259,338.5256,11857.139,0.6228641
5/28/2022 22:13,37.1491,90.4265,338.2403,11857.137,0.6228425
5/28/2022 22:13,37.1491,90.4265,338.2403,11857.137,0.6228425
5/30/2022 21:52,37.1582,90.4282,337.5747,11857.135,0.6227951
